cik,cusip6,cusip8
1500305.0,86933V,86933V
16099.0,293792,29379210
1556416.0,093152,09315210
1382231.0,34961A,34961A10
1577791.0,31678A,31678A10
1591956.0,8481L2,8481L209
1288195.0,45174N,45174N
1592386.0,238891,238891
1482541.0,00771R,00771R10
1470157.0,257819,257819
1422949.0,65339A,65339A10
1509892.0,366554,366554
29504.0,68207V,68207V20
1482541.0,00771R,00771R
1530981.0,629731,62973107
1597835.0,88032Q,88032Q10
897424.0,67061Q,67061Q87
1554594.0,05551T,05551T10
830483.0,671770,67177040
1470157.0,200040,200040
1550020.0,30051D,30051D
1346973.0,704159,70415910
1582138.0,70804P,70804P10
863157.0,716768,716768
1337553.0,0771V1,0771V108
1403085.0,12665T,12665T10
1415286.0,80310R,80310R10
1550020.0,30051D,30051D10
1428389.0,095226,09522610
1582244.0,219387,21938710
1041009.0,76154Q,76154Q10
1549145.0,01863Q,01863Q10
1465470.0,62547F,62547F10
919956.0,255104,255104
1004945.0,M6778Q,M6778Q
878828.0,G35569,G3556910
1096939.0,632344,63234410
1450015.0,16891E,16891E10
1469606.0,67086W,67086W10
1479382.0,254420,25442010
1316625.0,111217,111217
1038280.0,616900,61690010
1385598.0,200436,200436
815065.0,988858,98885810
1427352.0,107295,10729523
1425173.0,032002,03200220
1065189.0,52977N,52977N30
1438945.0,86332J,86332J10
889428.0,70319A,70319A10
1218683.0,24822L,24822L10
811419.0,639012,63901210
1310893.0,09626D,09626D10
1385329.0,828456,828456
1288496.0,28035A,28035A20
1383097.0,81220T,81220T10
1420033.0,800812,80081267
1096934.0,8290W1,8290W101
1136174.0,081720,08172011
728478.0,490593,49059310
1472353.0,200041,200041
1326852.0,67107C,67107C10
1312547.0,84920L,84920L10
1318196.0,761377,76137710
1015856.0,790595,79059510
749660.0,44934S,44934S
1083706.0,29411J,29411J10
54502.0,49455P,49455P
1130128.0,180239,18023920
1366925.0,081498,08149810
1359111.0,35137P,35137P10
925956.0,888773,88877310
904901.0,299211,29921120
1174907.0,881718,881718
1281198.0,890879,890879
912875.0,977427,977427
1171838.0,471905,47190510
799194.0,15146F,15146F10
1078203.0,64107U,64107U
1076607.0,695793,69579310
930686.0,959421,95942101
723615.0,872595,872595
1083638.0,27875H,27875H20
1046649.0,L897P6,L897P6
1176325.0,22528B,22528B10
1278382.0,90341G,90341G10
1120096.0,29265T,29265T20
1059579.0,893776,89377610
1286218.0,300688,30068810
1315373.0,44108Y,44108Y10
779336.0,889050,88905010
1307701.0,03938R,03938R10
6732.0,037026,03702610
1314386.0,35637W,35637W
711512.0,029258,02925810
802301.0,827056,82705640
1315255.0,378979,378979
1085869.0,71375U,71375U
1092605.0,29088W,29088W30
1144254.0,29381R,29381R
1078203.0,182707,18270710
1075861.0,030356,03035610
1164552.0,579064,57906410
1095070.0,106786,10678610
1233275.0,005017,005017
880562.0,904745,90474510
352710.0,E7858E,E7858E
702983.0,043668,04366849
18647.0,12541M,12541M10
1545654.0,014482,01448210
1096555.0,62856T,62856T10
1277866.0,6788Y9,6788Y9
1299064.0,44044K,44044K30
1504389.0,640673,64067310
1529979.0,361202,36120210
1017163.0,896263,89626310
1406574.0,518057,518057
1484931.0,399807,399807
32621.0,119962,119962
1395205.0,560613,56061320
808011.0,518109,518109
1508594.0,177887,17788710
1126294.0,250000,250000
1408597.0,286236,28623610
109156.0,988581,98858106
1449794.0,290791,29079110
1438035.0,75281D,75281D20
1365022.0,92049P,92049P10
1519894.0,368540,36854010
319156.0,150925,15092520
1478725.0,231368,23136810
1370823.0,469871,46987120
1310291.0,09609E,09609E10
1292518.0,09259M,09259M10
1137521.0,250557,25055710
24090.0,174740,174740
1345756.0,240257,240257
1097452.0,92855T,92855T10
1205431.0,78465P,78465P10
723125.0,595112,59511213
1139822.0,02311Q,02311Q10
1318849.0,337422,33742210
1113450.0,966849,96684910
820600.0,015388,01538810
1140827.0,46129V,46129V10
1312206.0,55312Q,55312Q10
878808.0,651362,65136210
1024520.0,92931L,92931L10
864268.0,014576,01457610
1312402.0,89678R,89678R20
1086411.0,477853,47785310
1169745.0,233916,23391620
1243741.0,220808,220808
1203866.0,74955W,74955W30
1128749.0,272550,27255026
1289223.0,651875,65187510
1309141.0,87124F,87124F10
866213.0,100000,100000
1089590.0,645378,645378
1335288.0,38144K,38144K10
1013467.0,759491,75949108
1170816.0,284859,28485910
1303330.0,694685,69468510
1124804.0,01988P,01988P
1002396.0,601065,60106510
1350773.0,04350H,04350H20
1308137.0,51280T,51280T10
1167880.0,17276G,17276G10
1127439.0,100004,100004
1268904.0,29786P,29786P
82473.0,457919,45791910
1276531.0,808731,80873113
1201135.0,225393,22539310
1078037.0,75854T,75854T10
1029802.0,25520Q,25520Q40
1167880.0,359674,35967410
832407.0,830135,830135
1347426.0,05961W,05961W10
790071.0,040448,04044830
820789.0,27032F,27032F10
1219606.0,46184W,46184W20
1191357.0,60852T,60852T10
351498.0,903369,90336910
1039610.0,268353,26835310
1067286.0,65626T,65626T10
1005699.0,M97601,M9760110
1016152.0,521050,52105010
1086600.0,1877R1,1877R108
1314655.0,38239A,38239A10
1144528.0,200605,20060501
1343254.0,20583F,20583F10
1311396.0,05381A,05381A
1158420.0,16937D,16937D10
887023.0,226406,22640610
1376980.0,004454,00445420
1416569.0,G21176,G21176
1392694.0,565722,56572210
1285066.0,386490,38649010
808461.0,369385,369385
1006384.0,64156G,64156G30
1210618.0,83490A,83490A
1281629.0,162307,16230710
1326917.0,85219U,85219U
50725.0,420261,42026110
1423041.0,4354A7,4354A784
731245.0,644206,64420610
1394446.0,48283A,48283A
1417568.0,7755C8,7755C811
1262159.0,89416Q,89416Q
1412144.0,280084,28008410
790228.0,847461,84746100
720762.0,301610,30161010
1421819.0,482066,48206610
1350421.0,19105E,19105E10
1117073.0,G0630P,G0630P10
799511.0,197351,19735120
1293593.0,87164C,87164C
1096187.0,82104Q,82104Q10
1328670.0,22787P,22787P
916545.0,900006,900006
1213660.0,252441,25244120
312258.0,82935Q,82935Q10
1081834.0,043008,043008
1122130.0,903325,90332530
1417566.0,7755C8,7755C811
1160217.0,37948P,37948P10
1420031.0,8917AE,8917AE45
1415397.0,27785B,27785B10
1336262.0,37946y,37946y40
1357450.0,G4604M,G4604M
727008.0,12008R,12008R10
49826.0,748802,74880210
1414899.0,45866M,45866M10
1060426.0,16937H,16937H10
51511.0,55274N,55274N10
1419554.0,2147D5,2147D504
814926.0,12541A,12541A
1262200.0,43962Q,43962Q10
1348788.0,917010,91701010
1381240.0,23254D,23254D20
1293330.0,64112K,64112K10
1419951.0,23786R,23786R12
781891.0,847279,847279
1555458.0,353491,35349110
1496383.0,86838C,86838C10
1499268.0,F748SM,F748SM
1385424.0,338000,338000
1448806.0,26843K,26843K20
1440172.0,09641Q,09641Q10
1111284.0,38060U,38060U20
1522164.0,961237,96123710
1410997.0,02917L,02917L10
1373988.0,105759,10575910
1166126.0,021000,02100001
1074909.0,302771,30277110
1101248.0,291005,29100510
753048.0,05462D,05462D
1277866.0,38115J,38115J10
1293330.0,64111R,64111R10
1476278.0,30605U,30605U10
1510949.0,01878R,01878R10
729237.0,81943P,81943P10
1352692.0,Y2069P,Y2069P10
754813.0,42227G,42227G10
1433605.0,26144R,26144R
1450704.0,92852R,92852R
1176193.0,038240,03824010
1086142.0,26605B,26605B
730708.0,88224Q,88224Q10
1311344.0,65338V,65338V10
886475.0,60688K,60688K
1104485.0,665531,665531
1415936.0,75866N,75866N10
866830.0,29383P,29383P10
1200528.0,293866,293866
1357939.0,74345A,74345A
925741.0,14161L,14161L10
1434017.0,279058,279058
706864.0,590262,590262
1430060.0,56166J,56166J10
1468639.0,78467G,78467G10
1178336.0,610200,610200
1434017.0,068809,068809
1160479.0,294081,29408110
1047335.0,460266,460266
1346022.0,38079Q,38079Q20
1417900.0,449841,44984110
849043.0,6412E1,6412E106
1433605.0,26144R,26144R10
1452274.0,987050,98705010
1310261.0,739191,73919120
1175680.0,981454,98145410
1111284.0,38060U,38060U10
947661.0,816909,81690910
1527166.0,14316J,14316J10
764897.0,111294,11129410
1738699.0,97727L,97727L20
58361.0,523768,52376890
1724542.0,G31642,G31642
1374328.0,33817P,33817P20
1547546.0,44558T,44558T10
883975.0,59503A,59503A
1054102.0,46062X,46062X30
1749797.0,100070,100070
1100663.0,46429B,46429B13
1462418.0,112066,11206613
1506290.0,32055Y,32055Y
1642985.0,55387R,55387R10
1159281.0,33832D,33832D20
1737936.0,178568,17856810
1654588.0,63903H,63903H10
1787384.0,30260M,30260M10
1725255.0,00653Q,00653Q11
1375195.0,21871W,21871W
1419554.0,098070,09807020
1769731.0,00180G,00180G10
1440024.0,76973Q,76973Q20
1138476.0,69439P,69439P
1787414.0,097235,09723510
1741530.0,88557W,88557W
12239.0,84842R,84842R50
1594124.0,83084J,83084J98
1651308.0,07725L,07725L98
1739426.0,607944,607944
1540159.0,103790,10379085
1378590.0,139570,139570
1041514.0,251893,25189310
1563674.0,96327X,96327X10
1369868.0,238891,238891
920602.0,001022,00102286
1018146.0,169905,16990510
101424.0,911315,91131520
1011509.0,115880,11588012
803227.0,461120,461120
318672.0,812207,81220740
1033926.0,888791,88879110
36703.0,318906,31890610
922036.0,293711,29371110
31348.0,902184,90218410
1029260.0,42220A,42220A10
874992.0,202904,20290410
63814.0,577771,57777110
913241.0,729416,72941610
5320.0,030732,030732
710597.0,518082,51808210
934592.0,01849P,01849P10
720476.0,577917,57791710
856873.0,714378,71437810
796337.0,233232,23323230
1018154.0,015351,01535110
88190.0,361022,36102210
1020503.0,676247,67624710
817632.0,893934,89393410
277666.0,096005,09600510
355627.0,116431,11643110
1012368.0,883582,88358210
1040449.0,87229N,87229N20
806435.0,399433,39943310
1029730.0,359250,35925010
906780.0,020732,02073210
704870.0,095383,09538310
941919.0,120000,120000
887247.0,151152,15115210
811925.0,172455,17245510
71978.0,653777,65377710
822426.0,69338X,69338X10
930529.0,487906,48790610
786557.0,536101,53610105
1027033.0,746371,74637110
877210.0,864313,86431310
836123.0,156422,15642210
942788.0,640910,64091010
225278.0,267876,26787610
92284.0,843797,84379710
820475.0,45986B,45986B10
1051006.0,629865,62986520
719271.0,100038,100038
1022832.0,727900,72790010
708193.0,411462,41146210
850922.0,124868,12486810
931085.0,17244C,17244C10
1036030.0,946250,94625010
69422.0,872527,87252710
931686.0,536101,53610105
28325.0,398635,39863510
861439.0,027428,02742810
29915.0,559194,55919410
4911.0,001030,00103010
883780.0,419580,419580
786877.0,431691,43169120
818096.0,910315,91031510
846660.0,809340,809340
892524.0,92923M,92923M10
790650.0,843486,84348610
96977.0,694876,69487610
5177.0,023426,02342670
1536630.0,237917,23791720
1372183.0,549333,54933330
1634447.0,476328,47632810
1483994.0,200335,200335
8670.0,170102,17010276
1166338.0,46267T,46267T
1681941.0,G97223,G9722310
891417.0,706582,70658210
1528697.0,09856W,09856W10
929545.0,20676Y,20676Y10
700764.0,92643X,92643X30
949721.0,58985L,58985L11
892992.0,67061W,67061W80
1080340.0,68403P,68403P20
1006424.0,073844,07384410
1585689.0,570203,570203
897419.0,67061E,67061E80
1514946.0,05463V,05463V10
1074952.0,67066Y,67066Y85
6885.0,15148P,15148P
1572386.0,90288A,90288A
878198.0,670979,67097980
1483994.0,018960,018960
1137091.0,100020,100020
1674168.0,570203,570203
878897.0,683960,68396010
1005863.0,91288L,91288L10
1082431.0,719401,71940110
1001384.0,037389,03738910
1087146.0,838493,83849310
1081192.0,89151P,89151P10
1062663.0,359680,35968010
1093993.0,248030,24803010
1092310.0,282246,28224610
889429.0,69912K,69912K20
941818.0,1872M1,1872M106
1090052.0,09224H,09224H20
1012316.0,45323V,45323V10
1048170.0,83169D,83169D
1038237.0,73931P,73931P10
823534.0,70626M,70626M20
276326.0,529370,529370
1096376.0,670617,67061710
1036848.0,007737,007737
1095602.0,088664,08866410
1008130.0,864221,86422110
67494.0,929330,92933010
1052671.0,052773,05277310
45694.0,413648,41364820
835712.0,575917,57591710
1087843.0,957136,95713610
925662.0,867302,86730210
1098995.0,34484N,34484N10
942650.0,580578,58057810
788951.0,615762,61576210
357434.0,38105N,38105N10
919722.0,637184,63718410
1097722.0,011593,01159310
1047600.0,848936,84893610
350698.0,760759,76075910
1083162.0,38114T,38114T10
1010032.0,22025M,22025M10
949240.0,981424,98142410
814273.0,74731J,74731J10
8818.0,053611,053611
1083383.0,37183K,37183K10
879215.0,26816Q,26816Q30
769591.0,29266A,29266A20
5513.0,91529y,91529y10
1015580.0,270321,27032110
911160.0,421344,421344
784863.0,705634,70563410
312842.0,872619,87261920
914712.0,292820,29282010
276720.0,736228,73622810
810481.0,529370,529370
24077.0,211515,21151510
1059899.0,297865,29786510
1078006.0,01542P,01542P10
1058959.0,83169Q,83169Q
1062579.0,602602,602602
1002658.0,46621D,46621D10
913771.0,883656,88365610
351139.0,142209,14220920
319019.0,40636X,40636X
1005868.0,883655,88365510
848865.0,019589,019589
836819.0,3024K1,3024K100
785988.0,501113,50111310
315428.0,025664,02566420
833890.0,043906,04390610
834162.0,974902,97490210
806817.0,983929,98392910
215913.0,353559,35355910
890980.0,59825H,59825H10
868453.0,045243,04524310
915388.0,664015,66401510
729645.0,719433,71943310
919626.0,380458,380458
847388.0,656908,65690820
776815.0,203630,20363010
879558.0,575207,57520710
916687.0,617343,61734310
758292.0,381151,38115110
846476.0,282247,28224710
1015327.0,157639,15763910
912899.0,009033,00903387
897743.0,863103,86310310
799033.0,009366,00936610
791164.0,42219B,42219B10
910108.0,529039,52903910
14637.0,115223,11522300
1010787.0,029861,02986110
700694.0,335542,33554210
897557.0,584970,58497010
98618.0,011612,01161230
870905.0,74462D,74462D10
856892.0,836073,83607310
887904.0,61239H,61239H10
314661.0,344226,344226
96057.0,871880,87188010
934380.0,48213Q,48213Q10
907687.0,655474,655474
814676.0,156906,15690610
55393.0,491782,49178210
746961.0,7055K1,7055K106
887433.0,032092,03209218
812152.0,692696,692696
790555.0,826527,82652710
74783.0,068417,06841760
944853.0,476142,47614211
30906.0,269510,26951010
1029863.0,023650,023650
911536.0,534691,53469102
817135.0,1395nn,1395nn
315449.0,909154,90915410
846930.0,23329J,23329J
31079.0,276162,27616240
12245.0,097763,09776310
836809.0,25434F,25434F10
1000194.0,208254,20825440
66479.0,715271,71527110
870499.0,744615,74461510
1619096.0,866194,86619410
1744781.0,65481N,65481N
936446.0,03077Y,03077Y10
1684425.0,200030,200030
1419951.0,23786R,23786R10
1649989.0,69012T,69012T10
1762418.0,03280X,03280X
1510247.0,53190A,53190A20
863895.0,68216Y,68216Y10
108772.0,984121,98412160
1712543.0,279752,27975210
1520048.0,71425H,71425H10
1006840.0,137581,13758110
1676580.0,404123,40412310
1515317.0,559078,55907820
1534248.0,03280X,03280X
1756180.0,O45037,O45037
1305253.0,28249U,28249U
1681941.0,449538,44953810
1743886.0,313533,31353310
1684425.0,100020,100020
1696396.0,85788D,85788D10
1350102.0,436355,43635507
948642.0,452128,45212861
1522222.0,12566J,12566J10
907127.0,584062,58406220
929647.0,74144P,74144P20
1030699.0,00753F,00753F40
1065191.0,25459F,25459F10
1144320.0,471163,47116310
1130950.0,52201M,52201M
1024048.0,436938,436938
1233426.0,57383M,57383M10
1123195.0,46052F,46052F10
354699.0,04317R,04317R10
1100954.0,60037J,60037J10
843296.0,10782M,10782M10
1061287.0,250309,25030910
1169417.0,37243C,37243C10
1159275.0,887645,88764510
1177145.0,880237,88023710
842013.0,82932P,82932P40
6383.0,103051,103051
1228454.0,072888,07288810
911707.0,435569,43556910
949371.0,45070D,45070D10
911707.0,43556C,43556C60
1015172.0,121000,12100024
14637.0,125919,12591930
319459.0,59501T,59501T88
908821.0,09059A,09059A20
799698.0,232828,23282820
837852.0,34460E,34460E10
1240581.0,18712Q,18712Q10
1099957.0,432901,43290130
1003929.0,218139,21813910
1067342.0,761554,76155410
318299.0,889880,88988020
1089499.0,82862P,82862P10
1123267.0,130202,13020210
30966.0,677070,67707010
1130808.0,261466,26146610
1853.0,003050,00305010
1167764.0,222382,22238210
277158.0,049481,049481
1218991.0,97263M,97263M10
313116.0,127907,12790710
918709.0,955104,955104
875428.0,450328,45032810
1132034.0,30215K,30215K10
1167887.0,246592,24659210
1108028.0,031004,031004
1129981.0,677007,67700710
1040022.0,92826G,92826G
1098482.0,147910,14791010
805900.0,758341,75834110
750199.0,2927OU,2927OU10
1075773.0,021461,02146101
1284335.0,49567U,49567U10
1012141.0,682195,68219510
948642.0,116172,11617259
742161.0,30243C,30243C10
1081751.0,030556,03055610
1072702.0,349644,34964450
1193940.0,45032A,45032A10
1268238.0,05604A,05604A10
1034397.0,925298,925298
944476.0,477418,47741810
355168.0,530447,530447
1018332.0,92675K,92675K20
1126599.0,790023,79002352
893044.0,12562M,12562M10
920602.0,87236N,87236N10
1100962.0,29264F,29264F
1342882.0,29335P,29335P10
1236038.0,75733R,75733R
1065659.0,306076,30607610
1335686.0,760737,760737
1330365.0,396078,396078
1162721.0,89154R,89154R10
1127269.0,Y2692M,Y2692M
920602.0,291467,29146780
861058.0,45684G,45684G20
1043105.0,45170V,45170V10
710846.0,699159,69915910
1227282.0,86270C,86270C10
1344394.0,366343,36634310
1285066.0,386490,386490
1278739.0,G87340,G8734010
1263766.0,152418,15241810
1290416.0,87953H,87953H10
352912.0,45320E,45320E10
1219097.0,139330,139330
1084133.0,694744,69474410
814052.0,879382,87938220
318189.0,404192,40419210
1341327.0,17180K,17180K10
1084384.0,286202,28620210
1021097.0,29089V,29089V20
1345756.0,240257,24025710
1119601.0,16938W,16938W10
1040593.0,144577,144577
1086519.0,096083,096083
1048142.0,98415T,98415T10
1105301.0,112212,11221210
1289630.0,449508,44950810
60714.0,370000,370000
1076534.0,05604A,05604A10
812076.0,705107,70510710
1097609.0,628010,628010
838879.0,0167K4,0167K401
832100.0,436417,43641710
1034898.0,989136,98913610
1084937.0,42220R,42220R
320573.0,460491,46049180
701856.0,81787Q,81787Q10
1022959.0,75913K,75913K10
817946.0,450761,45076109
1063293.0,825100,82510010
58526.0,320813,32081310
1072765.0,37245B,37245B10
793044.0,849178,849178
1123195.0,740361,74036110
718924.0,570426,57042669
108729.0,893450,89345020
1101688.0,87872V,87872V10
1084230.0,96647R,96647R10
88547.0,841341,84134110
1012159.0,450430,45043010
880242.0,5127W1,5127W103
869709.0,268318,26831802
925665.0,33620G,33620G10
1076534.0,770035,77003510
1021853.0,048798,04879810
850218.0,869406,869406
315411.0,025278,02527822
1094944.0,460190,460190
874038.0,20050L,20050L10
799485.0,165146,16514610
1103062.0,64107Y,64107Y10
1016657.0,110202,11020210
1079297.0,30389N,30389N10
1094089.0,914019,91401910
1192069.0,973867,97386710
1133598.0,82773R,82773R20
942650.0,664281,66428107
1104904.0,133006,13300610
770320.0,051198,05119813
1018871.0,011229,01122950
59544.0,533716,53371630
1092753.0,78486P,78486P10
903129.0,03070L,03070L00
925662.0,041268,04126810
350524.0,834744,83474410
932136.0,74956W,74956W10
801873.0,778903,77890310
1120830.0,222891,22289110
895380.0,M3561A,M3561A
1013690.0,54908P,54908P10
1285066.0,136011,136011
861896.0,624544,62454410
1080403.0,52464M,52464M10
890447.0,981517,98151710
1086519.0,76132R,76132R10
840823.0,022611,02261110
1003933.0,28102A,28102A10
1061819.0,59484N,59484N10
1283193.0,089006,08900610
818675.0,124276,12427610
1285066.0,136012,136012
1072367.0,441936,44193610
1299972.0,460168,46016810
852766.0,297868,29786810
796764.0,78401R,78401R10
1278129.0,148430,148430
811510.0,761331,76133110
723639.0,O51503,O5150310
883907.0,23130E,23130E10
1157688.0,147585,14758510
1092455.0,49924U,49924U10
1106848.0,268487,26848720
1419886.0,38145H,38145H
1260996.0,092164,09216410
1273385.0,82554T,82554T10
1379378.0,265026,265026
315709.0,459044,459044
1031516.0,029479,029479
1145124.0,88409C,88409C10
1361872.0,96169B,96169B
1420070.0,U76095,U7609510
320121.0,987824,98782410
1219097.0,29247X,29247X
